Keberuntungan Penonton MotoGP Asal Banyuwangi Dapat Helm Aleix Espargaro, 22 Mar 2022 06:31 ,https://www.detik.com/jatim/berita/d-5994505/keberuntungan-penonton-motogp-asal-banyuwangi-dapat-helm-aleix-espargaro,"Aleix Espargaro memenuhi janjinya melempar helm ke penonton saat berlaga di Sirkuit Mandalika. Orang yang beruntung mendapatkan helm KYT itu ternyata warga Banyuwangi.Dia adalah Rylifian Andika Putra, warga Kelurahan Klatak, Banyuwangi. Pria yang akrab disapa Fian itu mendapatkan helm yang dilempar oleh Aleix Espargaro yang menunaikan 'nazar' meraih 1 juta pengikut di Instagram.""Seneng banget Alhamdulillah, kebahagiaan yang tidak bisa dibeli dengan materi,"" ujar Fian kepada detikJatim, Senin (21/3/2022).
    
  
        
  Dapat Helm dari 'Nazar' AleixSebelumnya, Aleix berjanji untuk melempar helm ke tribun penonton jika pengikut Instagramnya mencapai 1 juta. Sebelum membuat janji itu, pengikut tim Aprilia itu mencapai 940 ribu. Namun, pada hari Minggu, pengikutnya sudah melebihi 1 juta.Usai balapan, dia memenuhi janjinya dengan melempar helm ke arah tribun penonton. Aleix memarkir motornya dengan menggunakan wearpack lengkap. Sejurus kemudian, dia melepas helm dan melemparnya. Helm itu pun berhasil ditangkap Fian.Fian Berangkat ke Mandalika Bersama KomunitasnyaPria yang akrab disapa Fian ini, berangkat ke Mandalika bersama 5 orang temannya dari Banyuwangi yang tergabung dalam Komunitas Black Label. Tak hanya itu, dia bersama 5 temannya juga sempat gowes di Mandalika.""Kami bareng ke sana. Via Ketapang-Gilimanuk terus ke Lembar. Sampai di Lombok subuh,"" ucap Fian.Sengaja duduk dekat dengan lokasi Aleix melempar helmSaat Aleix melempar helm, salah satu rekanFian, Didik Ristyantoko juga ikut merasakan momen tak terlupakan itu. Dia mengatakan bahwa Fian dan dirinya memang sengaja duduk dekat dengan lokasi Aleix melempar helm.""Kami sebenarnya duduk di Tribun Vinales. Tapi karena kami mengikuti Instagram Espargaro, kami tidak mau kehilangan momen itu,"" ucap Didik.Perjuangan mereka mendapatkan helm KYT milik Aleix berbuah manis. Meski mereka harus bersusah payah dengan cuaca yang tak menentu.""Mulai sebelum hujan, turun hujan hingga baju kering lagi, tapi Alhamdulillah membuahkan hasil dapat helm,"" pungkas Didik.Fian Sempat Terkilir Usai Meraih Helm AleixWarga Banyuwang itu harus rela kakinya keseleo saat melompat dari kursi tribun untuk menangkap helm yang dilempar Aleix.""Saya duduk dari depan 3 baris ke belakang. Pas helm dilepar, saya loncat ke atas, ndak tau kalau melompati satu kursi di depan. Untung di depan tidak ada orang. Tapi saya sempat keseleo,"" ujarnya kepada detikJatim, Senin (21/3/2022).Meski sempat terkilir, dirinya tak bisa menyembunyikan perasaan senangnya saat bisa mendapatkan helm rider Aprilia itu.Fian tidak akan menjual helm AleixFian mengaku tak bakal menjualnya dan akan menyimpan barang berharganya tersebut.""Saya simpan. Karena ini hanya satu di dunia,"" ujar Fian itu kepada detikJatim, Senin (21/3/2022).Menurut Fian, helm itu spesial karena terdapat barcode Aleix Espargaro. Saat ini, helm sejenis itu banyak dijual di pasaran dan harganya berkisar Rp 8 sampai 12 juta.""Kalau helm pebalap Aleix beda, tidak dijual dan tidak ada nilainya. Not for sale. Ada barcode di helm itu, jadi ketahuan milik Espargaro,"" tambah Fian."
Pro-Kontra Aksi Pawang Hujan di MotoGP Mandalika, 21 Mar 2022 20:35 ,https://news.detik.com/berita/d-5994291/pro-kontra-aksi-pawang-hujan-di-motogp-mandalika,"Aksi seorang pawang hujan, Rara Istiati Wulandari, yang diklaim mampu mengusir hujan saat perhelatan MotoGP di Sirkuit Mandalika menuai pro dan kontra. Beragam tanggapan mencuat usai aksi pawang hujan itu di Mandalika.Koordinator Laboratorium Pengelolaan Teknologi Modifikasi Cuaca (TMC) Badan Riset dan Inovasi Nasional (BRIN) Budi Harsoyo tergelitik atas viralnya aksi pawang hujan itu. Budi memberi penjelasan secara ilmiah serta andil TMC di Mandalika.""Berhubung pemberitaan mengenai sosok Mbak Rara, pawang hujan di Mandalika yang saat ini sedang viral di media sosial, rasanya saya tergelitik untuk perlu memberikan beberapa penjelasan mengenai kaidah saintifik Teknologi Modifikasi Cuaca yang sejak tanggal 18-20 Maret 2022 ini juga diminta untuk dioperasikan di sana,"" kata Budi dalam keterangan tertulis, Minggu (20/3).
    
  
        
  Secara ilmiah, cara kerja TMC adalah armada pesawat beroperasi di jalur penyemaian awan. TMC kemudian melepaskan bahan semai dari unsur kimia yang mampu menjatuhkan hujan di luar area sirkuit.""Sebelum mereka (awan-awan hujan) mendekat, kami cegat, kami jatuhkan hujannya di luar Mandalika. Ada awan tumbuh baru, segera kami terbang dan jatuhkan kembali. Begitu seterusnya,"" jelas dia.Upaya tersebut dibuktikan dari konsentrasi hujan pada 18 dan 19 Maret yang mampu dieliminasi dari Mandalika ke perairan selatan Pulau Lombok. Namun, ada tantangan terberat menuju klimaks perhelatan Moto GP, Minggu (20/3) sore, yakni embusan angin yang berubah arah.Selama dua hari arah angin berasal dari tenggara ke selatan. Sedangkan hari ini berubah dari arah utara karena low pressure sudah bergeser di selatan Pulau Lombok.""Bisa berpotensi menjadi senjata makan tuan jika kami semai awan di utara. Sementara pesawat belum sempat ke posko, entah karena kondisi cuaca ataupun karena adanya NOTAM RI-1 yang akan mendarat di BIL siang nanti,"" imbuhnya.Badan Meteorologi, Klimatologi, dan Geofisika telah mengeluarkan peringatan dini cuaca ekstrem untuk wilayah NTB, yakni siklus puncak hujan hariannya terjadi pada pagi hingga sore hari.""Prediksi ini terbukti cukup akurat. Pagi hari, umumnya terjadi hujan secara cukup merata di seluruh wilayah NTB pada umumnya. Pada aktualnya, hujan pagi hari terjadi pada tanggal 18 dan 19 Maret 2022 untuk wilayah Pulau Lombok, tidak terkecuali Sirkuit Mandalika,"" papar Budi.""TMC belum mampu mengantisipasi hujan yang terjadi di dini hari karena armada pesawat TMC belum mempunyai kemampuan beroperasi untuk penerbangan malam/dini hari,"" lanjut dia.Anggota Komisi VIII DPR Fraksi PKB Maman Imanulhaq menyebut kehadiran pawang hujan di MotoGP Mandalika tidak seharusnya dipersoalkan. Menurutnya, tindakan menghadirkan pawang hujan merupakan bentuk ikhtiar dengan kearifan lokal.""Melihat bahwa fenomena pawang hujan di perhelatan Mandalika adalah sebuah ikhtiar yang dilakukan oleh panitia agar hujan bisa dipindahkan ke lain tempat, tentu ikhtiar ini merupakan pelengkap dari ikhtiar yang berupa terminologi yaitu apa yang disebut dengan modifikasi cuaca,"" kata Maman saat dihubungi, Senin (21/3).Maman menyebut pemerintah sebetulnya sudah melakukan ikhtiar secara teknologi dengan mencoba memindahkan butiran awan di atas Mandalika ke arah selatan Kepulauan Lombok.""Jadi teknologi modifikasi cuaca atau TMC itu dilakukan juga oleh panitia dan pada tanggal 18 Maret berhasil tuh memindahkan awan-awan, butiran awan yang mengandung hujan ke arah selatan di Kepulauan Lombok, cuma pada tanggal 19 Maret karena angin sangat besar sehingga hujan tidak bisa dimodifikasi tidak bisa dialihkan,"" ucapnya.Simak selengkapnya, di halaman selanjutnya:
"
Penonton MotoGP Asal Banyuwangi: Helm Aleix Espargaro Not for Sale!, 21 Mar 2022 16:41 ,https://news.detik.com/berita/d-5993883/penonton-motogp-asal-banyuwangi-helm-aleix-espargaro-not-for-sale,"Rylifian Andika Putra beruntung mendapat helm milik pembalap MotoGP, Aleix Espargaro. Warga Banyuwangi itu mengaku tak bakal menjual helm tersebut.Dilansir detikJatim, Senin (21/3/2022), Aleix melemparkan helm itu ke arah tribun penonton usai berlaga di Sirkuit Mandalika. Aksi itu merupakan janji Aleix karena telah mendapatkan 1 juta pengikut di Instagram.""Saya simpan. Karena ini hanya satu di dunia,"" ujar Fian, sapaan akrab Rylifian.
    
  
        
  Menurut Fian, helm itu spesial karena terdapat barcode Aleix Espargaro. Saat ini, helm sejenis itu banyak dijual di pasar dan harganya berkisar Rp 8-12 juta.""Kalau helm pembalap Aleix beda, tidak dijual dan tidak ada nilainya. Not for sale. Ada barcode di helm itu, jadi ketahuan milik Espargaro,"" tambah Fian.Setelah ini, Fian ingin membuat acara di Banyuwangi bersama para pencinta Moto GP. Sebab, dia ingin berbagi sukacita dengan masyarakat Banyuwangi.Selengkapnya bisa baca di sini."
Penonton MotoGP Asal Banyuwangi Dapat Helm Aleix Espargaro: Not for Sale, 21 Mar 2022 14:22 ,https://www.detik.com/jatim/berita/d-5993593/penonton-motogp-asal-banyuwangi-dapat-helm-aleix-espargaro-not-for-sale,"Warga Banyuwangi, Rylifian Andika Putra beruntung mendapat helm milik pebalap Aleix Espargaro. Fian mengaku tak bakal menjualnya.Aleix melemparkan helm itu ke arah tribun penonton usai dirinya berlaga di Sirkuit Mandalika. Dia melakukan itu karena telah mendapatkan 1 juta pengikut di Instagram.Fian ikut berusaha meraih helm Aleix saat itu. Beruntung dia mendapatkannya meski keseleo saat meraih helm KYT tersebut. Fian mengaku akan menyimpan barang berharganya tersebut.
    
  
        
  ""Saya simpan. Karena ini hanya satu di dunia,"" ujar Fian itu kepada detikJatim, Senin (21/3/2022).Menurut Fian, helm itu spesial karena terdapat barcode Aleix Espargaro. Saat ini, helm sejenis itu banyak dijual di pasaran dan harganya berkisar Rp 8 sampai 12 juta.""Kalau helm pebalap Aleix beda, tidak dijual dan tidak ada nilainya. Not for sale. Ada barcode di helm itu, jadi ketahuan milik Espargaro,"" tambah Fian.Setelah ini, Fian ingin membuat acara di Banyuwangi bersama dengan para pecinta Moto GP. Karena dirinya ingin berbagi suka cita dengan masyarakat Banyuwangi.""Rencana bikin acara ngumpul dengan pecinta Moto GP di Banyuwangi. Sembari kita pamerkan helm balap Aliex Espargaro,"" pungkas Fian.Salah satu rekan Fian yang menemani saat di Sirkuit Mandalika, Didik Ristyantoko mengatakan bahwa kaca helm itu sempat copot. Sebab, kaca helm terbuka saat dilempar.""Kacanya tidak rusak, hanya lepas dan ada kunciannya. Karena saat dilempar, kaca kebuka,"" pungkas Didik."
Begini Perjuangan Penonton MotoGP Asal Banyuwangi Dapat Helm Aleix Espargaro, 21 Mar 2022 13:41 ,https://www.detik.com/jatim/berita/d-5993458/begini-perjuangan-penonton-motogp-asal-banyuwangi-dapat-helm-aleix-espargaro,"Momen mendapat helm pebalap Aliex Espargaro tak bisa dilupakan oleh Rylifian Andika Putra. Warga Banyuwang itu harus rela kakinya keseleo saat melompat dari kursi tribun untuk menangkap helm yang dilempar Aleix.Aleix memenuhi janjinya untuk melempar helm ke penonton saat dirinya meraih 1 juta pengikut di akun Instagramnya. Rylifian atau Fian adalah orang yang beruntung mendapatkan helm Aleix saat momen pelemparan di Sirkuit Mandalika itu.""Saya duduk dari depan 3 baris ke belakang. Pas helm dilepar, saya loncat ke atas, ndak tau kalau melompati satu kursi di depan. Untung di depan tidak ada orang. Tapi saya sempat keseleo,"" ujarnya kepada detikJatim, Senin (21/3/2022).
    
  
        
  Meski sempat terkilir, dirinya tak bisa menyembunyikan perasaan senangnya saat bisa mendapatkan helm rider Aprilia itu.Saat Aleix melempar helm, salah satu rekan Fian, Didik Ristyantoko juga ikut merasakan momen tak terlupakan itu. Dia mengatakan bahwa Fian dan dirinya memang sengaja duduk dekat dengan lokasi Aleix melempar helm.""Kami sebenarnya duduk di Tribun Vinales. Tapi karena kami mengikuti Instagram Espargaro, kami tidak mau kehilangan momen itu,"" ucap Didik.Perjuangan mereka mendapatkan helm KYT milik Aleix berbuah manis. Meski mereka harus bersusah payah dengan cuaca yang tak menentu.""Mulai sebelum hujan, turun hujan hingga baju kering lagi, tapi Alhamdulillah membuahkan hasil dapat helm,"" pungkas Didik.Sebelumnya, Aleix berjanji untuk melempar helm ke tribun penonton jika pengikut Instagramnya mencapai 1 juta. Sebelum membuat janji itu, pengikut tim Aprilia itu mencapai 940 ribu. Namun, pada hari Minggu, pengikutnya sudah melebihi 1 juta.Usai balapan, dia memenuhi janjinya dengan melempar helm ke arah tribun penonton. Aleix memarkir motornya dengan menggunakan wearpack lengkap. Sejurus kemudian, dia melepas helm dan melemparnya."
Penonton MotoGP Asal Banyuwangi Beruntung Dapat Helm Aleix Espargaro, 21 Mar 2022 13:09 ,https://www.detik.com/jatim/berita/d-5993373/penonton-motogp-asal-banyuwangi-beruntung-dapat-helm-aleix-espargaro,"Aleix Espargaro memenuhi janjinya melempar helm ke penonton saat berlaga di Sirkuit Mandalika. Orang yang beruntung mendapatkan helm KYT itu ternyata warga Banyuwangi.Dia adalah Rylifian Andika Putra, warga Kelurahan Klatak, Banyuwangi. Pria yang akrab disapa Fian itu mendapatkan helm yang dilempar oleh Aleix Espargaro yang menunaikan 'nazar' meraih 1 juta pengikut di Instagram.""Seneng banget Alhamdulillah, kebahagiaan yang tidak bisa dibeli dengan materi,"" ujar Fian kepada detikJatim, Senin (21/3/2022).
    
  
        
  Pria yang akrab disapa Fian ini, berangkat ke Mandalika bersama 5 orang temannya dari Banyuwangi yang tergabung dalam Komunitas Black Label. Tak hanya itu, dia bersama 5 temannya juga sempat gowes di Mandalika.""Kita bareng ke sana. Via Ketapang-Gilimanuk terus ke Lembar. Sampai di Lombok subuh,"" ucap Fian.Fian yang merupakan karyawan MLA Transport itu tidak menyangka bahwa dia akan mendapatkan helm milik Aleix. Dirinya mengaku tidak akan menjual helm ini.""Karena ini adalah pengalaman yang tidak pernah didapatkan sebelumnya,"" ujar Fian.Sebelumnya, Aleix sudah membuat janji untuk melempar helm ke tribun penonton jika pengikut Instagramnya mencapai sejuta. Saat membuat sayembara itu, pengikut rider Aprilia ini mencapai 940 ribuan.Pengikutnya lantas bertambah hingga mencapai 1 juta pada Minggu (20/3/2022). Karenanya, dia langsung memenuhi janjinya saat berlaga di Mandalika.Aleix yang menggunakan wearpack lengkap memarkirkan motor dan langsung berlari ke arah bangku penonton. Sejurus kemudian, dia melepas helm dan melemparkannya ke penonton."
Aksi Pawang Hujan di MotoGP Mandalika dari Hari ke Hari, 21 Mar 2022 07:15 ,https://news.detik.com/berita/d-5992833/aksi-pawang-hujan-di-motogp-mandalika-dari-hari-ke-hari,"Gelaran MotoGP Mandalika sukses digelar. Namun salah satu yang tak kalah jadi sorotan yakni aksi pawang hujan di sirkuit Mandalika.Soal pawang hujan di Mandalika sempat dibahas saat Menparekraf Sandiaga Uno saat menghadiri rapat kerja Komisi X di kompleks MPR/DPR pada Rabu (16/3/2022). Kala itu Sandiaga menyinggung ada modifikasi cuaca yang melibatkan beberapa lembaga seperti BRIN hingga TNI AU.""Jadi memang ini yang terus kita upayakan dengan TMC, Pak. Namanya teknologi modifikasi cuaca. Jadi melibatkan BRIN, BMKG, dan TNI AU kita harapkan bisa membantu memitigasi situasi,"" ujar Sandiaga.
    
  
        
  Kala itu Sandiaga sempat menyinggung soal pawang hujan saat World SuperBike (WSBK) di Sirkuit Mandalika yang menuntut panitia karena disebut gagal. Pernyataan soal pawang hujan itu mengundang tawa anggota Komisi X DPR RI. Tak sedikit juga anggota yang mengeluarkan celetukan.Ketua Komisi X DPR RI Syaiful Pun menimpali Sandiaga soal pawang hujan. Dengan candaan, Syaiful Huda menyebut MotoGP sekaligus saja menggunakan pawang hujan dan modifikasi cuaca.""Didobel saja, Mas. Pawang hujan yang biasanya sama yang TMC tadi,"" imbuhnya disambut gelak tawa anggota Komisi X DPR.Pawang Hujan DihadirkanGuna memaksimalkan terwujudnya cuaca yang cerah, pawang hujan juga dihadirkan. Pawang itu bernama Rara Isti Wulandari.Diketahui Rara pernah menjadi pawang hujan untuk acara Opening Asian Games 2018. Mengenakan baju warna hitam dan helm proyek, Rara tampak melakukan aksi ritualnya dalam mengusir cuaca buruk.Pada aksinya terlihat sesajen berada di sekitar Rara yang duduk di pinggir sirkuit. Selain itu, Rara juga melakukan aksi membawa mangkuk sambil menengadah ke arah langit. Rara melakukan ritual tradisional saat sesi latihan MotoGP di Sirkuit Mandalika, Lombok Tengah, Jumat (18/3/2022).Aksi Pawang Hujan Sebelum Balap DimulaiHujan deras mengguyur Sirkuit Mandalika menjelang gelaran balap MotoGP 2022. Pawang hujan pun beraksi.Berdasarkan pantauan di lokasi, Minggu (20/3/2022), pawang hujan tersebut memakai helm putih dan mengenakan jaket berwarna merah dan hitam. Dia berjalan tanpa memakai alas kaki di tengah guyuran hujan di sepanjang Sirkuit Mandalika.Pawang hujan tersebut tampak membawa alat-alat untuk meredakan hujan deras di lokasi. Sesekali dia berhenti sambil merapalkan sesuatu dan mengangkat alat-alatnya ke atas.Kehadiran pawang hujan di sirkuit ini pun membuat heboh penonton yang berada di tribun. Terdengar suara teriakan dari penonton.Simak Video 'Bayaran Pawang Hujan Mandalika Tembus Ratusan Juta':[Gambas:Video 20detik]
"
"Penonton MotoGP Dapat Penginapan Terapung Gratis, Cuma Sampai Besok!", 20 Mar 2022 20:55 ,https://finance.detik.com/properti/d-5992476/penonton-motogp-dapat-penginapan-terapung-gratis-cuma-sampai-besok,"Kementerian Perhubungan (Kemenhub) melalui Direktorat Jenderal Perhubungan Laut mengajak para penonton MotoGP, untuk memanfaatkan fasilitas akomodasi atau penginapan terapung dengan Kapal KM Kelud hingga 21 Maret 2022.Pemanfaatan tersebut adalah salah satu bentuk dukungan akomodasi pada saat gelaran Moto GP 2022 di Sirkuit Pertamina Mandalika, yang terletak di obyek wisata super prioritas, Mandalika, Nusa Tenggara Barat (NTB).Akomodasi terapung ini merupakan penugasan yang diberikan Direktorat Jenderal Perhubungan Laut Kementerian Perhubungan kepada PT PELNI (Persero).
    
  
        
  Pelaksana tugas (Plt) Direktur Jenderal Perhubungan Laut, Capt Mugen Sartoto mengatakan para penonton MotoGP Mandalika dapat memanfaatkan penginapan terapung ini secara gratis.""Bagi para penonton MotoGP yang menonton MotoGP di tanggal 20 Maret mengalami kesulitan mendapatkan tempat menginap karena belum dapat tiket pulang atau mau lanjut berwisata di NTB, bisa memanfaatkan akomodasi terapung ini,"" kata Capt Mugen.Akomodasi itu dapat menjadi solusi karena selain gratis, juga dilengkapi dengan fasilitas yang memadai. Penonton MotoGP juga akan mendapatkan pengalaman yang berbeda jika dibandingkan dengan menginap di kamar hotel.""Kami ingin membantu masyarakat yang memang perlu akomodasi, dan ingin istirahat sebelum kembali ke tempat asal terlebih bagi para penonton yang belum kebagian tiket pulang itu agar jangan sampai terdampar, karena mengingat okupansi penginapan di Mandalika juga sedang tinggi,"" tambah Capt Mugen.Adapun persyaratan untuk bisa menikmati akomodasi terapung gratis di KM Kelud itu adalah:Memiliki tiket nonton Moto GP 2022Memiliki sertifikat vaksin dosis keduaMemiliki aplikasi PeduliLindungiMembawa alat perlengkapan mandi dan melakukan proses reservasi (tidak menerima tamu walk-in).Fasilitas di KM. Kelud terdiri tempat tidur dengan kapasitas 1.500 orang, musala, kantin di atas kapal dan fasilitas publik lainnya. Selain itu, ada juga Shuttle Service Gili Mas - Mandalika pukul 06.00-12.00 WITA. Mandalika - Gili Mas pukul 12.00-06.00 WITA, periode waktunya sejak 17-21 Maret 2022.""Karena kapasitasnya terbatas, dihimbau bagi yang berminat untuk segera melakukan reservasi,"" tutup Capt Mugen.Untuk reservasi bisa menghubungi melalui email panitia Rsvhotelapung@ppl.ac.id dengan melampirkan: Nama, Alamat, No KTP, No. HP dan persyaratan nomor 1 & 2.Waktu Check-in pukul 14.00 WITA, sedangkan waktu Check Out pukul 12.00 WITA. Contact person panitia Sdr. Husni Adam HP 0823 4157 4268."
"Mario Aji Raih 2 Poin di Moto3 GP Mandalika, Gubernur Khofifah: Kami Bangga!", 20 Mar 2022 20:37 ,https://www.detik.com/jatim/jatim-moncer/d-5992629/mario-aji-raih-2-poin-di-moto3-gp-mandalika-gubernur-khofifah-kami-bangga,"Pembalap Indonesia, Mario Suryo Aji menampilkan performanya pada Moto3 di Sirkuit Mandalika. Pembalap yang dijuluki Super Mario ini finish di peringkat ke-14 dan meraih dua poin.Gubernur Jatim Khofifah Indar Parawansa pun secara khusus datang dan turut menyaksikan balapan Mario Aji di Moto3 GP di Sirkuit Pertamina Grand Prix Mandalika, NTB.Usai pertandingan, Khofifah langsung mengunjungi paddock untuk memberikan dukungan sekaligus semangat bagi Mario Aji.
    
  
        
  ""Kami bangga dengan Mario. Suatu kebanggaan bagi Indonesia, khususnya warga Jatim karena Mario merupakan satu-satunya rider yang mewakili Indonesia di ajang internasional bergengsi ini. Mario tampil dengan sangat baik dan saya bangga, penampilannya pun terus meningkat. Saya harap Mario tetap semangat untuk melanjutkan laga berikutnya,"" kata Khofifah dalam rilis yang diterima detikJatim, Minggu (20/3/2022).Khofifah juga menemui tim pelatih Mario. Menurut pelatih, performa Mario pada gelaran Moto3 GP di Sirkuit Mandalika kali ini merupakan sebuah kejutan dan prestasi. Kejutan pertama adalah pada kualifikasi (19/3) Mario mencatatkan sejarah baru bagi dunia balap Indonesia dengan berhasil maraih pole position di posisi ketiga.Mario jadi pebalap Indonesia yang pertama kalinya berhasil start dari barisan terdepan Moto3 GP, dengan catatan waktu selama 1.41.585. Kejutan kedua adalah hari ini masuk finish posisi ke-14 yang berarti Mario mendapat dua poin.""Tadi saya bertemu dengan tim pelatihnya Mario. Hasil Mario sejak kemarin dan hari ini adalah sebuah prestasi dan kejutan. Bisa masuk front row untuk kualifikasi 1 dan kualifikasi 2. Kemudian, hari ini dapat 2 poin karena di posisi ke-14. Andai kata di posisi ke-15 hanya mendapat 1 poin,"" terang Khofifah.""Sesungguhnya, untuk seorang Mario yang baru masuk di Moto3 GP dengan usianya yang baru memasuki 18 tahun mendapatkan 2 poin, itu sudah masuk dalam kategori kejutan menurut tim pelatih Mario,"" lanjut Khofifah.Lebih lanjut, orang nomor satu di Jatim itu menyebut, catatan prestasi Mario merupakan semangat baru bagi seluruh rider di Indonesia, utamanya juga bagi rider muda Indonesia.Ke depan, Khofifah berharap banyaknya dukungan dan doa dapat mengantarkan Mario mendapatkan prestasi terbaik serta menguatkan semangat rider Indonesia lainnya.""Mario harus tetap semangat. Ini adalah sirkuit kedua dari 21 sirkuit yang akan dijalani di musim 2022. Mudah-mudahan dia sukses terus, kemudian masuk Moto2 dan akhirnya masuk Moto GP. Harus semangat, karena ini adalah sirkuit kedua dari dua puluh satu yang akan dia jalani,"" kata Khofifah.Selain Gubernur Khofifah, Mario juga mendapatkan dukungan semangat dari ibunya dan kakaknya, yang sengaja datang memberikan semangat langsung dari tribun penonton. Terlihat pula Bupati Magetan Suprawoto dan Wali Kota Madiun Maidi serta Bupati Madiun Ahmad DawamiDalam race tersebut, pembalap yang dijuluki 'Super Mario' bertanding dengan menempuh sebanyak 23 lap atau sekitar selama 60 menit. Usai menyelesaikan putaran sebanyak 23 lap, Pebalap asal Kabupaten Magetan Jawa Timur itu berhasil finish di posisi ke-14.Hal ini merupakan suatu peningkatan prestasi dibandingkan series sebelumnya di mana Mario menempati posisi ke-19 di ajang Moto3 GP Qatar 2022. Bahkan capaian Mario ini merupakan raihan tertinggi pembalap Indonesia di ajang Moto3 GP setelah tahun lalu Andi Gilang Izdihar terbaik finis di posisi 15 sebanyak 4 kali dan total meraih 4 poin dalam satu musim."
"Ada Pawang Hujan di Mandalika, BRIN Tergelitik Jelaskan Sisi Teknologi", 20 Mar 2022 15:20 ,https://news.detik.com/berita/d-5992236/ada-pawang-hujan-di-mandalika-brin-tergelitik-jelaskan-sisi-teknologi,"Heboh aksi seorang pawang hujan, Raden Roro Istiati Wulandari, yang diklaim mampu mengusir hujan saat perhelatan MotoGP di kawasan Mandalika, Lombok, NTB. Begini penjelasan Badan Riset dan Inovasi Nasional (BRIN) secara teknologi.Koordinator Laboratorium Pengelolaan TMC BRIN Budi Harsoyo mengaku tergelitik oleh viralnya sosok RR Istiati yang diklaim mampu mencegat hujan di Sirkuit Mandalika. Budi memberi penjelasan secara ilmiah serta andil Teknologi Modifikasi Cuaca (TMC) di sana.""Berhubung pemberitaan mengenai sosok Mbak Rara, pawang hujan di Mandalika yang saat ini sedang viral di media sosial, rasanya saya tergelitik untuk perlu memberikan beberapa penjelasan mengenai kaidah saintifik Teknologi Modifikasi Cuaca yang sejak tanggal 18-20 Maret 2022 ini juga diminta untuk dioperasikan di sana,"" kata Budi dalam keterangan tertulis, Minggu (20/3/2022).
    
  
        
  Dikatakan Budi, secara ilmiah, ada teknologi yang disebut Teknologi Modifikasi Cuaca (TMC). Menurut penjelasannya, cara kerja TMC ialah armada pesawat beroperasi di jalur penyemaian awan. TMC kemudian melepaskan bahan semai dari unsur kimia yang mampu menjatuhkan hujan di luar area sirkuit.""Sebelum mereka (awan-awan hujan) mendekat, kami cegat, kami jatuhkan hujannya di luar Mandalika. Ada awan tumbuh baru, segera kami terbang dan jatuhkan kembali. Begitu seterusnya,"" jelas dia.Dia mengatakan upaya tersebut dibuktikan dari konsentrasi hujan pada 18 dan 19 Maret yang mampu dieliminasi dari Mandalika ke perairan selatan Pulau Lombok. Namun, sambung Budi, ada tantangan terberat menuju klimaks perhelatan Moto GP, Minggu (20/3) sore, yakni embusan angin yang berubah arah.Dia menjelaskan selama dua hari arah angin berasal dari tenggara ke selatan. Sementara, hari ini berubah dari arah utara karena low pressure sudah bergeser di selatan Pulau Lombok.""Bisa berpotensi menjadi senjata makan tuan jika kami semai awan di utara. Sementara pesawat belum sempat ke posko, entah karena kondisi cuaca ataupun karena adanya NOTAM RI-1 yang akan mendarat di BIL siang nanti,"" imbuhnya.Budi menyebut TMC sudah beroperasi sejak 18-20 Maret lantaran BMKG memprediksi pada periode tersebut Mandalika berpotensi diguyur hujan ekstrem.Adapun BMKG telah mengeluarkan peringatan dini cuaca ekstrem untuk wilayah NTB, yakni siklus puncak hujan hariannya terjadi pada pagi hingga sore hari.""Prediksi ini terbukti cukup akurat. Pagi hari, umumnya terjadi hujan secara cukup merata di seluruh wilayah NTB pada umumnya. Pada aktualnya, hujan pagi hari terjadi pada tanggal 18 dan 19 Maret 2022 untuk wilayah Pulau Lombok, tidak terkecuali Sirkuit Mandalika,"" papar Budi.""TMC belum mampu mengantisipasi hujan yang terjadi di dini hari karena armada pesawat TMC belum mempunyai kemampuan beroperasi untuk penerbangan malam/dini hari,"" lanjut dia.Simak Video 'Aksi Pawang Hujan MotoGP Mandalika Jadi 'Sorotan' Dunia':[Gambas:Video 20detik]"
